species,Longitude,Latitude,label
Cassava,5.0708333338156,5.795833333215203,1
Cassava,3.3708333338043985,7.287499999891697,1
Cassava,8.454166667171226,6.604166666553862,1
Cassava,7.137500000495884,5.370833333212403,1
Cassava,9.087500000508731,6.704166666554521,1
Cassava,1.5458333337923769,6.3708333332189895,1
Cassava,7.154166667162663,8.029166666563249,1
Cassava,8.187500000502805,6.237499999884779,1
Cassava,6.64583333382598,4.662499999874402,1
Cassava,33.4875000006695,-1.945833333502474,1
Cassava,-6.962499999597018,9.712499999907674,1
Cassava,-12.079166666297398,8.629166666567205,1
Cassava,27.88750000063261,-12.529166666905542,1
Cassava,15.14583333388198,-5.579166666859749,1
Cassava,37.78750000069783,-16.862500000267428,1
Cassava,6.379166667157556,8.729166666567863,1
Cassava,9.19583333384278,7.454166666559463,1
Cassava,8.595833333838826,6.470833333219648,1
Cassava,9.95416666718111,7.112499999890545,1
Cassava,21.57916666725771,-5.620833333526687,1
Cassava,8.72083333383965,5.337499999878848,1
Cassava,11.51250000052471,6.720833333221297,1
Cassava,20.57916666725112,3.4791666665332706,1
Cassava,23.479166667270228,-3.9208333335154855,1
Cassava,3.3291666671374607,6.920833333222614,1
Cassava,33.83750000067181,0.5708333331807758,1
Cassava,6.22083333382318,7.9124999998958145,1
Cassava,-12.720833332968294,8.21249999989779,1
Cassava,31.1541666673208,-1.1708333334973666,1
Cassava,2.9291666671348224,7.070833333223604,1
Cassava,29.77916666731173,-2.162500000170567,1
Cassava,7.429166667164473,6.629166666554024,1
Cassava,-3.12083333290504,8.304166666565063,1
Cassava,33.687500000670816,1.9958333331901628,1
Cassava,-6.737499999595537,5.729166666548096,1
Cassava,30.12916666731404,-2.304166666838168,1
Cassava,10.28750000051664,8.187499999897625,1
Cassava,36.95416666735901,-16.237500000263307,1
Cassava,5.737500000486662,5.512499999880003,1
Cassava,23.670833333938155,-6.312500000197911,1
Cassava,7.920833333834381,5.812499999881979,1
Cassava,29.64583333397752,-2.012500000169581,1
Cassava,35.53750000068301,-16.54583333359867,1
Cassava,-0.4874999995543554,6.095833333217179,1
Cassava,-1.2124999995591317,6.012499999883296,1
Cassava,30.5125000006499,-1.845833333501816,1
Cassava,-5.070833332917887,6.195833333217838,1
Cassava,4.879166667147672,6.112499999883955,1
Cassava,17.05416666722789,-4.795833333521252,1
Cassava,14.662500000545464,-8.945833333548595,1
Cassava,33.3458333340019,-24.66250000031882,1
Cassava,8.57916666717205,7.412499999892521,1
Cassava,29.82083333397868,-3.187500000177323,1
