species,Longitude,Latitude,label
Oilpalm,3.2750000000000057,7.224999877471788,1
Oilpalm,-5.574999999999989,6.724999885951249,1
Oilpalm,24.725000000000023,0.4749999919445145,1
Oilpalm,117.52500000000003,6.524999889343036,1
Oilpalm,102.02500000000003,-0.0249999995760248,1
Oilpalm,101.675,6.5749998884951,1
Oilpalm,-1.924999999999983,4.974999915629368,1
Oilpalm,7.525000000000006,6.374999891886873,1
Oilpalm,3.825000000000017,7.024999880863575,1
Oilpalm,98.175,3.6249999385239136,1
Oilpalm,101.47500000000002,-2.9249999503951614,1
Oilpalm,102.02500000000003,12.874999781653898,1
Oilpalm,98.625,8.524999855425193,1
Oilpalm,103.075,-1.8749999682020189,1
Oilpalm,111.825,-2.7249999537869485,1
Oilpalm,-88.725,15.524999736712758,1
Oilpalm,103.375,-3.4249999419157007,1
Oilpalm,26.92500000000001,-6.324999892734823,1
Oilpalm,-79.52499999999999,-0.8249999860088906,1
Oilpalm,105.375,-4.224999928348566,1
Oilpalm,6.025000000000006,6.524999889343036,1
Oilpalm,112.22500000000002,2.1749999631143453,1
Oilpalm,6.975000000000023,5.574999905454007,1
Oilpalm,101.52500000000003,2.874999951243097,1
Oilpalm,-8.875,8.174999861360817,1
Oilpalm,107.22500000000002,-6.724999885951263,1
Oilpalm,114.22500000000002,-2.774999952938998,1
Oilpalm,103.47500000000002,-3.4749999410677503,1
Oilpalm,112.825,-1.5249999741376428,1
Oilpalm,4.175000000000011,6.9749998817115255,1
Oilpalm,99.425,8.724999852033406,1
Oilpalm,3.725000000000023,7.524999872384114,1
Oilpalm,98.72500000000002,14.674999751127828,1
Oilpalm,-6.324999999999989,7.324999875775902,1
Oilpalm,7.525000000000006,4.924999916477319,1
Oilpalm,116.075,-1.8249999690499688,1
Oilpalm,135.175,-3.4749999410677503,1
Oilpalm,6.825000000000017,6.274999893582773,1
Oilpalm,100.72500000000002,6.874999883407412,1
Oilpalm,98.175,3.8249999351321264,1
Oilpalm,20.325000000000017,2.624999955482835,1
Oilpalm,4.725000000000023,7.724999868992327,1
Oilpalm,8.225000000000023,5.774999902062234,1
Oilpalm,120.925,-2.424999958874622,1
Oilpalm,3.075000000000017,7.674999869840278,1
Oilpalm,-73.675,6.874999883407412,1
Oilpalm,-3.5249999999999773,7.574999871536178,1
