species,Longitude,Latitude,label
Soybean,-95.81233252700656,39.87545614850067,1
Soybean,-97.4143059084748,40.22088410438048,1
Soybean,-91.71060803573096,33.93129845434717,1
Soybean,-90.24269549140251,34.10849149103244,1
Soybean,-90.6306248914146,36.419812727850704,1
Soybean,-88.43055169692614,36.55676072488262,1
Soybean,-85.68443094016152,37.3296944008143,1
Soybean,-83.6154575554179,39.906009190355576,1
Soybean,-93.01217393124124,43.20351218387044,1
Soybean,-93.32758057705,42.757905513167735,1
Soybean,-87.58079668780769,38.47182380692357,1
Soybean,-88.81707799991298,34.43697157800569,1
Soybean,-89.07297228843939,40.20747925634426,1
Soybean,-89.69151429187947,36.521668939414894,1
Soybean,-97.4483213146583,44.00088279743974,1
Soybean,-97.161029128163,46.013128358799285,1
Soybean,-83.42609940369594,39.82684588886618,1
Soybean,-93.7163147311658,43.97919919934797,1
Soybean,-85.84387493871719,39.59987312876007,1
Soybean,-96.13569775655436,43.19134396828216,1
Soybean,-83.88378909529081,41.104434777730205,1
Soybean,-85.2655008404147,41.34435483503133,1
Soybean,-89.42587553569201,37.98477631528576,1
Soybean,-84.12981488942016,40.23706647696818,1
Soybean,-89.92789882388729,36.23916303330571,1
Soybean,-97.12347266210256,41.88366601374496,1
Soybean,-95.6715516087308,42.81302057951326,1
Soybean,-90.35836968104452,34.86416126394702,1
Soybean,-84.19661183576876,40.18161348395633,1
Soybean,-77.71117330887806,35.551970222829056,1
Soybean,-95.06149735095492,40.41100668959405,1
Soybean,-87.07742992069548,39.02757805523307,1
Soybean,-84.4385264855766,39.77381733750142,1
Soybean,-91.95775403849272,39.18637288799539,1
Soybean,-90.74980760162404,40.664906323068855,1
Soybean,-88.03908296665058,41.01995150591099,1
Soybean,-97.19056701394734,44.99346054672537,1
Soybean,-90.13514324111328,35.536692578803994,1
Soybean,-96.8562077152962,46.70310184844106,1
Soybean,-83.45376665381681,41.33592408352284,1
Soybean,-97.6270193353926,39.13270123716886,1
Soybean,-89.07122730836507,35.99861145509108,1
