species,Longitude,Latitude,label
Sugarbeet,-82.82553607498781,43.22898735652434,1
Sugarbeet,-96.7883024271566,48.43616978976956,1
Sugarbeet,-97.5189276105168,48.48869895316474,1
Sugarbeet,-95.86539408915482,47.37131277772822,1
Sugarbeet,-115.30374986147984,32.879880245775084,1
Sugarbeet,-107.72081761542545,45.47397317144316,1
Sugarbeet,-97.52318572488991,48.61349211131726,1
Sugarbeet,-82.68261783003821,43.75330617052427,1
Sugarbeet,-97.4835578264922,48.14565975295739,1
Sugarbeet,-95.16698979691576,44.92518637902176,1
Sugarbeet,-97.43699352330526,48.6697442557655,1
Sugarbeet,-115.58400137231898,33.09490075998092,1
Sugarbeet,-96.45723000866468,47.41265976296899,1
Sugarbeet,-97.19006810864524,48.47707158106448,1
Sugarbeet,-96.98561617777656,48.25854940157858,1
Sugarbeet,-115.43200051660652,33.15748677739428,1
Sugarbeet,-96.70186503385648,46.73317283861131,1
Sugarbeet,-96.10981671589454,45.83196461059555,1
Sugarbeet,-113.90566090984504,42.32375775901322,1
Sugarbeet,-96.69571969836213,47.00717156842148,1
Sugarbeet,-82.67198396618352,43.75581387511146,1
Sugarbeet,-113.68824612490964,42.78524456221738,1
Sugarbeet,-113.83235867365876,42.72131361850751,1
Sugarbeet,-96.661364671311,47.10222069330882,1
Sugarbeet,-83.13898782530964,43.69720220086448,1
Sugarbeet,-97.39681247342818,48.37999517049739,1
Sugarbeet,-96.80026988696736,48.13549416275687,1
Sugarbeet,-95.34528810613556,45.14720055975567,1
Sugarbeet,-113.9173098754857,42.32773860086044,1
Sugarbeet,-112.82290451669316,42.796392595701285,1
Sugarbeet,-97.09535119181268,47.19256695042873,1
Sugarbeet,-113.73652371756764,42.8014976340822,1
Sugarbeet,-96.3994423884581,46.3138083272542,1
Sugarbeet,-96.6825006320457,47.951070578139,1
Sugarbeet,-115.38147076564256,33.02996364324118,1
Sugarbeet,-97.3962293680211,48.46744508774529,1
Sugarbeet,-113.98469427520266,42.704975158151896,1
Sugarbeet,-97.34661334398456,48.49018844703128,1
Sugarbeet,-112.92665069264224,42.95595928237383,1
Sugarbeet,-113.60524040622936,42.69473356202949,1
Sugarbeet,-116.0806655446642,42.95327260229073,1
Sugarbeet,-82.868487055893,43.55746068946395,1
Sugarbeet,-116.98334796601632,44.27035084019033,1
Sugarbeet,-96.616898696763,46.89131610538441,1
Sugarbeet,-95.4535331926186,45.07362847843464,1
Sugarbeet,-96.79598993986934,48.69469209555957,1
Sugarbeet,-108.0355445324868,43.95413955080161,1
Sugarbeet,-96.36622284225194,47.79221155301536,1
Sugarbeet,-97.2178295307764,48.14478285181804,1
Sugarbeet,-96.7376378597554,47.66585879228157,1
Sugarbeet,-95.4877350336661,44.6150058028502,1
Sugarbeet,-95.53475580091924,45.07098831876928,1
Sugarbeet,-95.90044619793416,47.2877720737169,1
Sugarbeet,-97.37060186928542,48.17528048317274,1
Sugarbeet,-113.6414043203344,42.76210884408675,1
Sugarbeet,-117.07409680537572,43.99023236444014,1
Sugarbeet,-96.53576751791084,47.44093187014805,1
Sugarbeet,-96.00439121637729,47.42789475889216,1
Sugarbeet,-96.4834388216979,46.398299821155405,1
Sugarbeet,-95.21130460205777,45.15504417860332,1
Sugarbeet,-113.64327248405328,42.6425775097031,1
Sugarbeet,-106.65147022727764,46.28000741797182,1
Sugarbeet,-96.91107766711391,48.528790191229405,1
Sugarbeet,-97.02471798961275,48.48026107981983,1
Sugarbeet,-112.83682480624884,42.99782770656053,1
Sugarbeet,-104.02437699905946,47.83169210662841,1
Sugarbeet,-97.53069706282976,48.31684925672965,1
Sugarbeet,-113.63353371767371,42.74139956140189,1
Sugarbeet,-96.38461197239934,47.37071916833384,1
Sugarbeet,-97.60679980840388,48.66567193290388,1
Sugarbeet,-83.74340354867235,43.51794366869461,1
Sugarbeet,-82.84150383300786,43.36312475715619,1
Sugarbeet,-112.93239201235596,42.999612674633056,1
Sugarbeet,-82.83571602599827,43.82270106548136,1
Sugarbeet,-97.22351193080696,46.682992821966096,1
Sugarbeet,-97.21502607876803,48.48680439739056,1
Sugarbeet,-97.05424452232036,47.66949662877243,1
Sugarbeet,-113.09541302621176,42.86361295278516,1
Sugarbeet,-97.05434703263435,48.10337032163654,1
Sugarbeet,-83.2480181821133,43.79355303285416,1
Sugarbeet,-82.78696554312182,43.83327412304973,1
Sugarbeet,-96.17401184949064,47.024937630885226,1
Sugarbeet,-115.5431753676329,33.034080385911686,1
Sugarbeet,-97.3133665781276,48.33346847617255,1
Sugarbeet,-96.75040564821074,47.51540275360303,1
Sugarbeet,-96.93769674288323,47.96644516802316,1
Sugarbeet,-97.19705236016225,48.3060400424248,1
Sugarbeet,-115.60093508668028,32.99074468505723,1
Sugarbeet,-96.7348390662601,47.66949161905568,1
Sugarbeet,-97.12487265182985,47.89138031259044,1
Sugarbeet,-97.52611864518488,48.47913478987434,1
Sugarbeet,-96.98618897256785,47.50623750112922,1
Sugarbeet,-97.02017326356126,47.671402021505024,1
Sugarbeet,-97.06768252500508,46.79109429027901,1
Sugarbeet,-97.41396420869371,48.82762154109146,1
Sugarbeet,-97.00558326898503,47.71190221942267,1
Sugarbeet,-97.36524287026754,48.75204241766209,1
Sugarbeet,-97.22813077227448,48.466092935054895,1
Sugarbeet,-97.22311034759696,48.4788845221094,1
Sugarbeet,-97.45636838852934,48.819338749860776,1
Sugarbeet,-117.96051914420542,45.31575197132427,1
Sugarbeet,-116.88602449530104,43.94255245452364,1
Sugarbeet,-97.22653975266456,48.91790539287018,1
Sugarbeet,-97.5905519876176,48.31986979603556,1
Sugarbeet,-97.10286754165794,48.59373103497816,1
Sugarbeet,-108.39712893317808,44.49274389180958,1
Sugarbeet,-114.9094115538502,42.62934650414552,1
Sugarbeet,-96.82210303930796,47.92391246655627,1
Sugarbeet,-97.22058397680134,48.85634868352013,1
Sugarbeet,-115.37830115223396,32.9810974683808,1
Sugarbeet,-96.8966631271966,48.25677299380101,1
Sugarbeet,-104.85108728324248,48.13843605309791,1
Sugarbeet,-97.4181088056722,48.45058022532565,1
Sugarbeet,-112.88199962694657,42.87891984030922,1
Sugarbeet,-102.61137185817238,42.576470085366026,1
Sugarbeet,-83.63780778376668,43.47593704399066,1
Sugarbeet,-96.70719626085278,47.69660802160871,1
Sugarbeet,-96.63179914980968,46.893025955436805,1
Sugarbeet,-83.84827293682169,43.51418173924369,1
Sugarbeet,-97.7433007195182,48.44620581197865,1
Sugarbeet,-96.52747477860676,46.74385983216446,1
Sugarbeet,-114.62533181755764,42.585903515490685,1
Sugarbeet,-114.1996185761731,42.88466933540658,1
Sugarbeet,-96.57242696397834,46.8313311570535,1
Sugarbeet,-113.93224656072324,42.53335449333424,1
Sugarbeet,-107.88967178037336,43.9871203222601,1
Sugarbeet,-97.2870346287665,48.3645433763218,1
Sugarbeet,-96.94989743068928,48.49837922392236,1
Sugarbeet,-96.84378165336656,47.51250428014924,1
Sugarbeet,-83.30421198597556,43.86391637344387,1
Sugarbeet,-115.5415953792055,32.701075672065784,1
Sugarbeet,-108.82976558059173,45.65381434429683,1
Sugarbeet,-97.22066013767616,48.86190650050339,1
Sugarbeet,-83.21095460527738,43.93963712525199,1
Sugarbeet,-96.2329123327842,45.83219624812612,1
Sugarbeet,-96.99239070966676,47.52099121149452,1
Sugarbeet,-97.25533488913536,48.57340156567557,1
Sugarbeet,-85.70892427721459,43.3665454684202,1
Sugarbeet,-97.0851412996893,47.8225929889613,1
Sugarbeet,-82.83194177177845,43.8696619865132,1
Sugarbeet,-96.60648539122846,47.738946179834,1
Sugarbeet,-97.13932540556348,48.92988629364808,1
Sugarbeet,-95.4283882253104,44.92529398197839,1
Sugarbeet,-104.15221442783368,48.04013102999872,1
Sugarbeet,-97.58758196360812,48.61116465975704,1
Sugarbeet,-96.53066921522908,46.24017679352945,1
Sugarbeet,-97.70442097601092,48.37692264530822,1
Sugarbeet,-116.64278242106975,43.79356844457295,1
Sugarbeet,-96.52770301223518,47.79013175620335,1
Sugarbeet,-96.50598337873296,47.35990072697426,1
Sugarbeet,-96.20221419437364,46.1714681829806,1
