species,Longitude,Latitude,label
Maize,60.43259425366024,41.5622925231808,1
Maize,60.28554281194961,41.70418564920569,1
Maize,71.65630068931468,40.42889668740708,1
Maize,60.65372442018163,41.675618820300855,1
Maize,60.206944543013634,41.61265357337201,1
Maize,71.17515880096592,40.65748078849096,1
Maize,71.66661457199709,40.60507359300433,1
Maize,60.60471569619119,41.51417816403987,1
Maize,60.42614838136109,41.565378154372965,1
Maize,60.65328388425954,41.67100294057606,1
Maize,60.60566860703221,41.516197312963484,1
Maize,71.17317572246255,40.413830799604085,1
Maize,71.655511137226,40.43521183782203,1
Maize,60.61924853873669,41.59092611389353,1
Maize,60.42836704639936,41.56748765184428,1
Maize,71.72024352678024,40.62788908275751,1
Maize,60.50255493644078,41.62017620810841,1
Maize,60.65427664149532,41.672343057646586,1
Maize,71.65558595686858,40.43419708902317,1
Maize,60.654314340170274,41.67120324668798,1
Maize,60.42818963090736,41.565565903819305,1
Maize,60.42419069747426,41.56555003823523,1
Maize,71.10389733595736,40.418465380380034,1
Maize,71.6542631868516,40.42960932948926,1
Maize,66.96370812754215,39.088965401654576,1
Maize,60.29190132599282,41.57451598120225,1
Maize,60.567948437898565,41.47571432906385,1
Maize,60.208390975518725,41.61513836494709,1
Maize,60.60715571537769,41.51586017149914,1
Maize,60.20820527423642,41.61423442171588,1
Maize,66.27856411901897,38.822738199527976,1
Maize,71.65909682775032,40.43357821157984,1
Maize,60.64921005269845,41.525759982557176,1
Maize,60.426913022680274,41.56618880863216,1
Maize,60.621707754667824,41.58997587190497,1
Maize,60.67675178984928,41.49488461402196,1
Maize,71.43223749052036,40.58347941582494,1
Maize,68.76159681984771,37.731211585642384,1
Maize,71.66699469296418,40.43056574829715,1
Maize,71.17419719751771,40.65597559357721,1
Maize,60.56703145687968,41.64522749512671,1
Maize,60.76019257382337,41.4636577021091,1
Maize,60.588906573817766,41.4961069269236,1
Maize,60.53243034257043,41.30788251295025,1
Maize,60.70391967081912,41.57319572717746,1
Maize,60.61801360868828,41.59213694578967,1
Maize,60.55978645288407,41.52232862090034,1
Maize,66.27757270832798,38.82126310896799,1
Maize,66.27554808298943,38.82008587852833,1
Maize,71.7171779451059,40.62709611512866,1
Maize,60.55838001014016,41.52339616062319,1
Maize,60.617841802853846,41.60001085532494,1
Maize,71.42618028940431,40.53899747979028,1
Maize,71.6553995338954,40.43457278750773,1
Maize,60.56638914869842,41.64449059456571,1
Maize,71.65633363053368,40.43488933957671,1
Maize,60.34687155885611,41.56448975550855,1
Maize,66.20852633684149,38.79058768602844,1
Maize,66.27843792432137,38.82026016036578,1
Maize,60.65331499292563,41.67228821789424,1
Maize,60.55758851930015,41.52203532486209,1
Maize,71.41975197356385,40.6145482227146,1
Maize,60.70762657553814,41.5774675932125,1
Maize,60.65080992209948,41.67587773584325,1
Maize,60.65459108630717,41.67057224132253,1
Maize,60.61744415866399,41.591454210181865,1
Maize,60.65214030622336,41.67136414188991,1
Maize,71.78043677694055,40.50824368591273,1
Maize,71.42439129752859,40.53808055250671,1
Maize,60.34667306384269,41.56341041487648,1
Maize,60.20639507728866,41.612346187824805,1
Maize,60.61164784735586,41.51548368221378,1
Maize,71.36543247325226,40.58281202610012,1
Maize,71.17073309807995,40.40709974233033,1
Maize,71.17569136868852,40.65575618485386,1
Maize,60.53962635574217,41.350799360213685,1
Maize,71.22865732129715,40.44243925476287,1
Maize,71.66424970972865,40.60550798941246,1
Maize,60.55815410945021,41.525206802350105,1
Maize,60.65025281711624,41.67034002988055,1
Maize,60.34839169044311,41.56483769593989,1
Maize,71.02442720652655,40.664277307669146,1
Maize,60.653456014133056,41.67610371306503,1
Maize,66.89928595554053,39.151275119710114,1
Maize,60.55790992014864,41.52531827693598,1
Maize,60.42541055323845,41.56625545205153,1
Maize,60.430035671815325,41.56439147669313,1
Maize,60.51630460989867,41.31382192362497,1
Maize,60.586795751953815,41.49831164931709,1
Maize,60.501152597537285,41.62039775091003,1
Maize,60.61291698575264,41.51659142259549,1
Maize,60.36816296289847,41.67006059104108,1
Maize,60.650932419612346,41.66827185186656,1
Maize,60.5889893581962,41.4966982955054,1
Maize,60.60690678144235,41.513458625598446,1
Maize,71.05710070038612,40.50415315812229,1
Maize,71.65595905818608,40.42874783130354,1
Maize,66.27698790060663,38.82254645570223,1
Maize,71.67500448994593,40.60872921993741,1
Maize,71.21292893250074,40.47135693374845,1
Maize,71.05804761767938,40.505305453787095,1
Maize,60.570817676992775,41.47605448965222,1
Maize,60.61772868433587,41.60067638000948,1
Maize,71.66431222811615,40.60469311165716,1
Maize,60.427722946140605,41.5663127484729,1
Maize,60.42714871707841,41.565731277510096,1
Maize,66.24825647050334,38.76500897301261,1
Maize,60.4275888251249,41.563579371134274,1
Maize,60.21804161957253,41.618368208475786,1
Maize,71.62075700906928,40.44921622269478,1
Maize,66.27676058997162,38.82005970771104,1
Maize,60.55917184489675,41.52257078331456,1
Maize,66.89965171292711,39.152075396623054,1
Maize,60.60692287452228,41.51391504130386,1
Maize,60.53893040240193,41.35063094468413,1
Maize,71.23986407471588,40.421120870277406,1
Maize,71.01485264694823,40.51894395951685,1
Maize,60.67954030882028,41.493742006436165,1
Maize,60.65313209139072,41.670533123636986,1
Maize,60.65081742658518,41.67566072646263,1
Maize,60.64830638199113,41.67421715287371,1
Maize,66.27924615636137,38.82119553837394,1
Maize,71.11295857280476,40.421014200330816,1
Maize,60.43239252622092,41.56366227034478,1
Maize,60.56603123674496,41.644441684211074,1
Maize,71.01526167964292,40.51898012040717,1
Maize,71.71860480514911,40.62828015904854,1
Maize,60.61967368039007,41.59168004264086,1
Maize,71.6586790917728,40.428086848294825,1
Maize,60.64760895179113,41.5281640176126,1
Maize,60.6042276731303,41.5113530952102,1
Maize,71.66638765331865,40.60458445589396,1
Maize,60.21827985006404,41.599876583450886,1
Maize,60.426720490679706,41.56433793876989,1
Maize,71.17417906096009,40.65591050988665,1
Maize,66.2759228170057,38.818230181281415,1
Maize,66.27477752746769,38.81918451450549,1
Maize,60.329550319368494,41.69575693638631,1
Maize,60.8565895369968,41.50451472404702,1
Maize,60.56068710719131,41.52364753817046,1
Maize,71.65353411934841,40.43711031263651,1
Maize,60.55688000918006,41.52304375657479,1
Maize,60.65023433104176,41.52608128203265,1
Maize,60.556865010180125,41.52249112646338,1
Maize,60.60431341537198,41.51367337558562,1
Maize,60.653672286774544,41.67155018105857,1
Maize,60.62014567404874,41.58862767867945,1
Maize,71.71899425470772,40.62839679492311,1
Maize,66.24829268604884,38.76550273111232,1
Maize,66.27776903583957,38.82073831471974,1
Maize,66.20812979415824,38.7884434489903,1
Maize,60.560541728900645,41.524652587409605,1
Maize,71.65618590001861,40.434310505511135,1
Maize,60.67947917748862,41.49102077834928,1
Maize,71.67624202378144,40.60792536934859,1
Maize,71.65472893095698,40.43732979923954,1
Maize,71.17276670101808,40.41164784195191,1
Maize,71.10194844465309,40.41366107506937,1
Maize,71.11002787000415,40.41952416747175,1
Maize,60.532649323755095,41.3077067376421,1
Maize,60.20618953538637,41.61242321954772,1
Maize,71.71995202542632,40.62598771924358,1
Maize,60.60524459118032,41.51571608657422,1
Maize,60.67885142970981,41.49329954855166,1
Maize,66.27369875583985,38.81820768539404,1
Maize,71.658283541886,40.4323137983157,1
Maize,60.51846890072092,41.313889395162,1
Maize,60.64873528487858,41.52805264872054,1
Maize,60.56531320228538,41.64484700728757,1
Maize,66.2476452671024,38.76583537525261,1
Maize,71.6594199461351,40.43316993529952,1
Maize,60.60537942901622,41.51628051160992,1
Maize,60.70288023794824,41.57257225653444,1
Maize,71.5261226810253,40.491214635480375,1
Maize,71.66361463000477,40.43147747287225,1
Maize,71.36465197500196,40.58394930195658,1
Maize,60.42859863938767,41.56602524540102,1
Maize,71.4212463058582,40.61580097754673,1
Maize,60.618781854046375,41.592257649204655,1
Maize,71.42304776642682,40.53781431025384,1
Maize,60.55757444554128,41.52308106049418,1
Maize,71.67499140006485,40.608757637549104,1
Maize,71.65925490086101,40.43212449910452,1
Maize,66.27459028402163,38.818637092164685,1
Maize,60.285353580717626,41.70341949939312,1
Maize,60.705546432674105,41.57499332598715,1
Maize,60.432085231124965,41.563054965011126,1
Maize,71.36492441175099,40.58252854832537,1
Maize,60.6552394120624,41.672482438959534,1
Maize,60.61778701412126,41.59361223549192,1
Maize,71.17005251832525,40.406868355506354,1
Maize,60.53303159443245,41.30909395411148,1
Maize,60.50103210068484,41.61990464487192,1
Maize,71.36393226994528,40.58260046538211,1
Maize,71.36628716542158,40.581783570719296,1
Maize,60.587418761978654,41.496598494499175,1
Maize,60.61021691736367,41.51576618331432,1
Maize,71.65829893857361,40.42970319804307,1
Maize,60.604385294934936,41.51381851350802,1
Maize,60.60613147059741,41.51224554377272,1
Maize,60.758761782538215,41.464534484399216,1
Maize,60.58768734936724,41.496609389867736,1
Maize,60.557374780125095,41.52237651898718,1
Maize,60.61935017843178,41.5943570968376,1
Maize,60.36951146931942,41.67065551540004,1
Maize,71.65560575088003,40.42989352544,1
Maize,60.65358933430358,41.67230491344402,1
Maize,71.17084952896043,40.41222136969476,1
Maize,60.67666577495602,41.49307740399932,1
Maize,71.66639357051938,40.60444186912307,1
Maize,60.43086125547056,41.56427625999234,1
Maize,65.7707349803612,39.07157195735023,1
Maize,71.17575706892904,40.65649225047838,1
Maize,66.27668657188697,38.81939559168007,1
Maize,71.65763952100718,40.42917845072084,1
Maize,71.42575389441589,40.53831765137289,1
Maize,60.604808917415525,41.51066886717686,1
Maize,66.20738526789484,38.7900848140343,1
Maize,71.01329619872193,40.51963281159709,1
Maize,60.42777078689259,41.56552594595248,1
Maize,60.335487271216486,41.75809480919314,1
Maize,66.25329934851761,38.76519997698463,1
Maize,71.71873655973576,40.62563132102984,1
Maize,71.65590122797246,40.43531610980733,1
Maize,60.42639014866521,41.56465081509773,1
Maize,66.27881327527794,38.8213430176717,1
Maize,71.52657059899157,40.49144951268873,1
Maize,71.65625133636458,40.43416828001511,1
Maize,65.77123226406997,39.07204501300754,1
Maize,71.01310289816732,40.51925954880853,1
Maize,66.96536204273866,39.0874274109081,1
Maize,60.36832945406094,41.67104960155279,1
Maize,71.72084541733747,40.627190470773314,1
Maize,60.65090941988315,41.67665926741788,1
Maize,71.66544188858141,40.60507527060063,1
Maize,60.43106794364407,41.56395039959762,1
Maize,71.02564074304007,40.664717482988,1
Maize,60.62003671940988,41.59021377501935,1
Maize,71.72048449137714,40.62692360093179,1
Maize,71.05780853163292,40.50457379048896,1
Maize,60.64776439201784,41.67483125673545,1
Maize,60.6183560607378,41.58883277450726,1
Maize,71.72095542669632,40.62578611292302,1
Maize,60.36958036245124,41.67044012100494,1
Maize,60.55590770765816,41.52272010869528,1
Maize,60.42774389827263,41.56399690378113,1
Maize,66.27761098546213,38.81748700453512,1
Maize,60.60906462176389,41.51560287248542,1
Maize,60.51805755630012,41.31394171828602,1
Maize,71.42606633467254,40.53838663797636,1
Maize,60.21572972745787,41.59998711745,1
Maize,72.06901360789692,40.502021274038775,1
Maize,71.65386631822265,40.43642770747902,1
Maize,65.76842793499927,39.05758244143413,1
Maize,66.24769019635784,38.76505120838292,1
Maize,66.20735297132002,38.78974928426803,1
Maize,60.43045143450345,41.56511446479665,1
Maize,71.02464288407337,40.66413818369056,1
Maize,60.20684877165711,41.61281214067373,1
Maize,71.66412271510505,40.43138720265508,1
Maize,60.65113374897561,41.67646768666326,1
Maize,60.65250569286648,41.67681225061504,1
Maize,60.35604358579592,41.566030985859285,1
Maize,66.8795442926699,39.16800371610965,1
Maize,60.5701705065637,41.47551117455841,1
Maize,66.89970907413877,39.151529230948974,1
Maize,71.71916817246768,40.6251910946753,1
Maize,71.71724180612823,40.62693135306949,1
Maize,60.64965709936223,41.52566982251725,1
Maize,60.3634238571651,41.67893745338819,1
Maize,60.43202033597866,41.56249039674087,1
Maize,60.61762516906072,41.59467402849477,1
Maize,60.56001764989934,41.52251296063953,1
Maize,60.64830668566454,41.5281702721227,1
Maize,71.0138752985304,40.51931788482637,1
Maize,66.25861084269484,38.82726210510607,1
Maize,60.4241162532176,41.565854060743774,1
Maize,71.17164092327275,40.4127088410816,1
Maize,60.53365675979831,41.30864725996807,1
Maize,60.29131078482153,41.57424929378404,1
Maize,60.653321491841744,41.672037171587895,1
Maize,60.61028849129687,41.514363875739136,1
Maize,60.6482392556791,41.52552340714649,1
Maize,60.3648386667299,41.67879651298226,1
Maize,71.02371520831761,40.66466287813209,1
Maize,60.20782955901552,41.61343776403548,1
Maize,71.10011408236005,40.41148640174575,1
Maize,66.24709598230008,38.76418354707624,1
Maize,60.67912638320599,41.49508793324583,1
Maize,60.65071185090103,41.66831298617513,1
Maize,71.66540810155728,40.43075210383498,1
Maize,71.10150455005827,40.41304902229773,1
Maize,66.20839455248304,38.78865343553009,1
Maize,66.20629543607423,38.78949009268612,1
Maize,60.62066778740184,41.5899837458762,1
Maize,60.36849983607132,41.67040896697606,1
Maize,60.60766057606993,41.516037770059214,1
Maize,60.20693364392933,41.6135085869801,1
Maize,60.60684740287418,41.51607151585601,1
Maize,66.2788648709527,38.82001167638608,1
Maize,60.647132553435775,41.52602088395063,1
Maize,71.01430264753537,40.51798601628556,1
Maize,71.66639060851114,40.42943556331718,1
Maize,60.58870870651731,41.49723268784,1
Maize,60.60582512560407,41.515453977668166,1
Maize,60.28575790010108,41.70373618324814,1
Maize,60.60619110651944,41.51382410186704,1
Maize,60.65365221349656,41.67516952722164,1
Maize,60.607677676324,41.51638777570758,1
Maize,60.61030609756195,41.51427857717549,1
Maize,60.28672595405486,41.70425828873472,1
Maize,71.17259323346818,40.41151019763006,1
Maize,60.426215403286406,41.56586114002285,1
Maize,71.4253417780346,40.53891588773706,1
Maize,71.05942127613793,40.50502279687576,1
Maize,66.27500639520143,38.81941504856191,1
Maize,60.51795585604461,41.31395999312249,1
Maize,71.17420205117932,40.656519277514775,1
Maize,60.424548335367085,41.56653733037007,1
Maize,71.52633520405122,40.49107086565283,1
Maize,60.65186315917142,41.67777253128197,1
Maize,60.3350210934412,41.75614802074912,1
Maize,60.65035089442829,41.66776519810608,1
Maize,60.67704923724831,41.49336415419561,1
Maize,60.34650673103854,41.56433192432703,1
Maize,65.77102195402114,39.07194590698417,1
Maize,60.606012166332754,41.51603764889661,1
Maize,60.2076724883916,41.61460271724285,1
Maize,60.43069227993068,41.56254092679502,1
Maize,60.429533187692016,41.56627671587243,1
Maize,60.56798328721518,41.47639634504363,1
Maize,71.17336711580681,40.65556557308924,1
Maize,60.65364132426031,41.671700919951846,1
Maize,71.66462720233046,40.43148301250432,1
Maize,60.67611823907967,41.4931854109068,1
Maize,71.16941786296059,40.40671669290324,1
Maize,71.65868610133039,40.43239868083562,1
Maize,71.71863491726447,40.62596167908153,1
Maize,71.66772686096189,40.60492364314131,1
Maize,60.61776649796324,41.598080766419024,1
Maize,66.27611236242632,38.821199491890965,1
Maize,60.55989818953782,41.52361235295885,1
Maize,71.78207674364938,40.50875792800609,1
Maize,66.27719130383295,38.82100938531948,1
Maize,71.36426196170882,40.5835370651473,1
Maize,66.27805943118423,38.817874541124496,1
Maize,60.33728464785005,41.758819293815776,1
Maize,71.42527220717383,40.53826787191552,1
Maize,65.77294807625137,39.07262256424175,1
Maize,60.75919904773152,41.46501990843735,1
Maize,60.55855989020483,41.52347749820374,1
Maize,60.42667824990951,41.56564830931903,1
Maize,60.28498995260082,41.7031619798529,1
Maize,65.77179699853835,39.07233765642399,1
Maize,71.65835821652904,40.43314989396335,1
Maize,71.10040369475523,40.41166600253351,1
Maize,71.52305946250326,40.491952619239065,1
Maize,71.36562788854856,40.582796085963125,1
Maize,71.17342473395844,40.41386445475182,1
Maize,60.559442417911406,41.523369580582994,1
Maize,71.66554657527465,40.43020568363419,1
Maize,71.01526734570679,40.518606069321216,1
Maize,71.4241004671793,40.53852204404005,1
Maize,66.25295638004484,38.76588956994786,1
Maize,60.67970413845151,41.49482764535847,1
Maize,71.41956516507932,40.61562843464211,1
Maize,60.651420033445085,41.67028805281113,1
Maize,71.1734802997216,40.656029050981225,1
Maize,66.96515724672413,39.08773353465631,1
Maize,66.20736975428693,38.788139175443774,1
Maize,71.65807224194805,40.42881568297064,1
Maize,60.55879277158381,41.525513039047055,1
Maize,66.20729085298686,38.78898588856965,1
Maize,66.27387881460946,38.81821380807813,1
Maize,60.7034895499383,41.57340712233875,1
Maize,71.67611980110874,40.607631864560425,1
Maize,60.65199787383723,41.669644535761165,1
Maize,60.61156399429078,41.5148460472219,1
Maize,71.10204562279031,40.4142848250235,1
Maize,66.27423088122492,38.81926888729844,1
Maize,60.67632424615192,41.551584955326994,1
Maize,71.17014600081748,40.407132629310105,1
Maize,60.60487682108428,41.51276571937989,1
Maize,60.61988996234213,41.59400803232238,1
Maize,60.65363804217348,41.67241269395856,1
Maize,60.70289663097721,41.57188039120452,1
Maize,60.651187612793656,41.52499907082957,1
Maize,71.17358572343696,40.41330128453879,1
Maize,71.36382193742067,40.58483431776292,1
Maize,60.65123460779552,41.52594173641485,1
Maize,60.4255865215448,41.56672009509972,1
Maize,66.20833594476684,38.78923631281913,1
Maize,60.70760557715096,41.57764750721489,1
Maize,60.60694095520636,41.51461467097553,1
Maize,60.61782072681612,41.59079397584148,1
Maize,71.65422519177235,40.43599347566975,1
Maize,71.65551409585761,40.42890122602546,1
Maize,60.55859624108472,41.52310977902507,1
Maize,60.56705237722532,41.64560814116784,1
Maize,60.67592186285499,41.551540927570976,1
Maize,71.17344513121444,40.41357307077752,1
Maize,60.56528579954534,41.64479908811309,1
Maize,60.702731624788015,41.57185783829596,1
Maize,60.21786193266514,41.619248215992485,1
Maize,60.60486100648879,41.51183399605709,1
Maize,71.36243861381486,40.58408637066291,1
Maize,60.36861153903236,41.67037779603135,1
Maize,71.17410109036308,40.4141481711547,1
Maize,60.60492686637773,41.51589090474173,1
Maize,71.65327916238246,40.4362735830786,1
Maize,71.65645864166902,40.42961886264173,1
Maize,71.05738843075257,40.50524715906397,1
Maize,66.89928970395756,39.15148604075779,1
Maize,66.27474968336112,38.81833704493936,1
Maize,60.42708664039437,41.566721227854536,1
Maize,60.65004878858922,41.5252753109774,1
Maize,71.71855934789048,40.62584273376006,1
Maize,66.20751438660622,38.7883175180612,1
Maize,71.65747241498434,40.4287068668236,1
Maize,60.65204836257511,41.6779984694342,1
Maize,71.71968163930123,40.62888741159847,1
Maize,60.42819927088275,41.56680899717453,1
Maize,60.57085596347875,41.475175815348166,1
Maize,60.21572829171206,41.59960882271393,1
Maize,60.432565149873966,41.56311257358212,1
Maize,71.66620846403714,40.60384519669837,1
Maize,71.7202456409396,40.62795942482588,1
Maize,60.42747770248112,41.567032865273205,1
Maize,60.61886300546036,41.59772344392154,1
Maize,71.6647710451484,40.60436301936639,1
Maize,60.330453460192814,41.6956008823944,1
Maize,60.42491816306524,41.564905074680766,1
Maize,71.71934180387649,40.62726461026792,1
Maize,71.66675580714343,40.604674562555005,1
Maize,71.6758444019998,40.60994691075426,1
Maize,60.50110404673636,41.62080983568756,1
Maize,60.297533956309984,41.56930200819489,1
Maize,71.02520042464046,40.66444835242696,1
Maize,65.77177122439143,39.07248849987413,1
Maize,60.58565715225603,41.49691815988225,1
Maize,60.605901313782695,41.51547519097157,1
Maize,71.66569045807975,40.60462457066713,1
Maize,71.21302979403376,40.47128761790752,1
Maize,60.67684827675593,41.49389813037844,1
Maize,60.56087196449519,41.52338848998168,1
Maize,60.51702008253823,41.31256868779929,1
Maize,60.43060719571759,41.56404923500692,1
Maize,60.501778370398206,41.62035492349359,1
Maize,60.33565338650473,41.75738438632466,1
Maize,71.42056156320433,40.615271532704256,1
Maize,71.66504891327286,40.606460842787946,1
Maize,71.17121825498162,40.40714349915223,1
Maize,71.65543642074853,40.43671916790154,1
Maize,60.60971127850142,41.51444665612809,1
Maize,71.66538491361251,40.430873792744336,1
Maize,60.42828208445437,41.56345296990796,1
Maize,71.17407340323588,40.41339164794594,1
Maize,71.10269823590357,40.414384647842176,1
Maize,60.60692721005508,41.51458651268072,1
Maize,60.70348495858934,41.57414608804712,1
Maize,60.61951521636063,41.59529572338204,1
Maize,66.20695261616001,38.789719619148656,1
Maize,71.65909370391492,40.4321288251561,1
Maize,71.16945407411527,40.40612363420488,1
Maize,60.37060620823611,41.67050451079214,1
Maize,60.58605208328724,41.49710349533545,1
Maize,60.36504167537376,41.67866225316584,1
Maize,71.17046455723879,40.40668249089524,1
Maize,60.33724866231079,41.75931625270581,1
Maize,71.66742731121766,40.6041470864658,1
Maize,71.65644829555464,40.4343398859559,1
Maize,60.62038969834514,41.58911108932536,1
Maize,60.58593182417592,41.49872749082292,1
Maize,60.5589142078811,41.52534164071638,1
Maize,60.65169709275084,41.66854274937541,1
Maize,71.01546820740263,40.5193957172124,1
Maize,60.67895152128338,41.49285480976895,1
Maize,60.42834784655902,41.56756080704109,1
Maize,60.75995679262553,41.464377820525726,1
Maize,60.20673606359955,41.612878843573874,1
Maize,60.65284050262254,41.67114610389129,1
Maize,71.17053449788787,40.40616705374445,1
Maize,60.33568392747072,41.756795630681886,1
Maize,60.51667833526318,41.31318783788773,1
Maize,60.649745199396726,41.66786726073427,1
Maize,71.65470865323931,40.43542123663161,1
Maize,60.363413343449125,41.67901242839483,1
Maize,60.61069141288053,41.51399690703091,1
Maize,68.76189720130083,37.731082307885046,1
Maize,60.618505277271055,41.59454104917003,1
Maize,60.64462443705322,41.52618990018636,1
Maize,60.55737823370664,41.52234133853855,1
Maize,60.517918352364575,41.3139859487892,1
Maize,60.55695055487341,41.523040713554295,1
Maize,71.6629979053491,40.43113199374646,1
Maize,60.64791182236974,41.526168093415365,1
